temperature,humidity,humidity_change,temperature_change,elapsed_time,label
35.59,61.99,-0.149,-0.035,387,0
35.61,61.87,-0.124,0.026,388,0
35.59,61.88,0.013,-0.022,389,0
35.6,61.72,-0.16,0.004,390,0
35.58,61.62,-0.102,-0.014,391,0
35.64,61.65,0.035,0.055,392,0
35.67,61.59,-0.066,0.034,393,0
35.71,61.48,-0.106,0.039,394,0
35.67,61.56,0.08,-0.039,395,0
35.63,61.59,0.028,-0.038,396,0
35.61,61.52,-0.064,-0.026,397,0
35.64,61.57,0.047,0.037,398,0
35.61,61.61,0.043,-0.033,399,0
35.59,61.64,0.025,-0.02,400,0
35.59,61.67,0.026,-0.001,401,0
35.55,61.68,0.016,-0.042,402,0
35.58,61.62,-0.067,0.032,403,0
35.63,61.57,-0.049,0.053,404,0
35.66,61.5,-0.063,0.023,405,0
35.64,61.39,-0.111,-0.013,406,0
35.6,61.38,-0.016,-0.041,407,0
35.61,61.45,0.076,0.007,408,0
35.63,61.32,-0.129,0.019,409,0
35.67,61.18,-0.145,0.044,410,0
35.65,61.23,0.054,-0.023,411,0
35.67,61.06,-0.171,0.018,412,0
35.64,60.95,-0.108,-0.028,413,0
35.61,60.83,-0.122,-0.033,414,0
35.56,60.86,0.032,-0.044,415,0
35.6,60.67,-0.192,0.033,416,0
35.61,60.61,-0.062,0.015,417,0
35.57,60.51,-0.094,-0.036,418,0
35.54,60.36,-0.158,-0.036,419,0
35.59,60.34,-0.019,0.048,420,0
35.6,60.43,0.094,0.017,421,0
35.62,60.24,-0.187,0.019,422,0
35.66,60.25,0.005,0.034,423,0
35.64,60.08,-0.167,-0.022,424,0
35.67,60.17,0.089,0.034,425,0
35.7,60.19,0.022,0.036,426,0
35.68,60.12,-0.073,-0.026,427,0
35.67,60.12,0.002,-0.009,428,0
35.71,59.96,-0.165,0.045,429,0
35.71,59.9,-0.059,-0.001,430,0
35.74,59.78,-0.117,0.025,431,0
35.71,59.63,-0.148,-0.026,432,0
35.74,59.53,-0.101,0.028,433,0
35.78,59.41,-0.122,0.038,434,0
35.79,59.48,0.069,0.01,435,0
35.76,59.29,-0.184,-0.03,436,0
35.74,59.18,-0.116,-0.019,437,0
35.7,59.08,-0.095,-0.045,438,0
35.69,59.07,-0.014,-0.007,439,0
35.65,58.92,-0.149,-0.043,440,0
35.68,58.97,0.052,0.033,441,0
35.7,58.84,-0.133,0.027,442,0
35.71,58.83,-0.008,0.009,443,0
35.72,58.74,-0.089,0.007,444,0
35.73,58.69,-0.056,0.01,445,0
35.72,58.67,-0.021,-0.013,446,0
35.68,58.65,-0.013,-0.034,447,0
35.65,58.6,-0.048,-0.038,448,0
35.61,58.65,0.046,-0.032,449,0
35.59,58.71,0.057,-0.025,450,0
35.55,58.65,-0.059,-0.035,451,0
35.59,58.61,-0.034,0.039,452,0
35.6,58.61,-0.008,0.008,453,0
35.58,58.61,0.005,-0.019,454,0
35.6,58.52,-0.095,0.016,455,0
35.64,58.33,-0.184,0.048,456,0
35.65,58.19,-0.142,0.004,457,0
35.61,58.25,0.062,-0.037,458,0
35.57,58.29,0.035,-0.039,459,0
35.62,58.25,-0.038,0.049,460,0
35.61,58.17,-0.08,-0.008,461,0
35.65,58.18,0.007,0.037,462,0
35.61,58.05,-0.125,-0.041,463,0
35.59,57.87,-0.184,-0.015,464,0
35.65,57.95,0.078,0.051,465,0
35.67,57.77,-0.176,0.027,466,0
35.65,57.72,-0.046,-0.026,467,0
35.63,57.68,-0.047,-0.02,468,0
35.6,57.66,-0.017,-0.027,469,0
35.6,57.68,0.02,-0.004,470,0
35.61,57.51,-0.173,0.019,471,0
35.62,57.41,-0.098,0.001,472,0
35.66,57.4,-0.005,0.043,473,0
35.63,57.25,-0.155,-0.027,474,0
35.62,57.16,-0.085,-0.011,475,0
35.68,57.01,-0.158,0.055,476,0
35.67,56.93,-0.072,-0.01,477,0
35.72,56.82,-0.111,0.054,478,0
35.71,56.72,-0.108,-0.008,479,0
35.71,56.74,0.024,-0.002,480,0
35.73,56.75,0.013,0.016,481,0
35.7,56.72,-0.036,-0.024,482,0
35.75,56.74,0.025,0.048,483,0
35.8,56.61,-0.129,0.051,484,0
35.8,56.54,-0.071,-0.005,485,0
35.85,56.55,0.013,0.053,486,0
35.86,56.53,-0.026,0.007,487,0
35.84,56.62,0.093,-0.015,488,0
35.82,56.51,-0.115,-0.023,489,0
35.77,56.56,0.052,-0.043,490,0
35.8,56.6,0.042,0.024,491,0
35.81,56.48,-0.122,0.01,492,0
35.86,56.44,-0.038,0.048,493,0
35.82,56.28,-0.159,-0.041,494,0
35.78,56.18,-0.098,-0.031,495,0
35.8,56.09,-0.095,0.013,496,0
35.83,55.95,-0.135,0.036,497,0
35.83,55.77,-0.177,-0.005,498,0
35.86,55.84,0.07,0.028,499,0
35.89,55.86,0.012,0.034,500,0
35.93,55.7,-0.153,0.038,501,0
35.94,55.7,0.002,0.013,502,0
35.96,55.77,0.067,0.014,503,0
35.98,55.66,-0.115,0.028,504,0
35.95,55.63,-0.032,-0.037,505,0
35.98,55.44,-0.188,0.032,506,0
36.01,55.34,-0.101,0.037,507,0
36.06,55.26,-0.08,0.042,508,0
36.03,55.31,0.056,-0.022,509,0
36.05,55.3,-0.009,0.015,510,0
36.08,55.1,-0.202,0.033,511,0
36.07,55.01,-0.09,-0.015,512,0
36.08,54.82,-0.193,0.009,513,0
36.08,54.66,-0.16,0.005,514,0
36.04,54.52,-0.139,-0.04,515,0
36.04,54.53,0.014,-0.006,516,0
36.05,54.46,-0.071,0.014,517,0
36.03,54.41,-0.054,-0.023,518,0
36.02,54.29,-0.118,-0.006,519,0
35.99,54.12,-0.165,-0.037,520,0
35.95,54.09,-0.034,-0.04,521,0
35.91,54.01,-0.085,-0.037,522,0
35.94,53.95,-0.055,0.032,523,0
35.91,53.79,-0.166,-0.032,524,0
35.91,53.75,-0.037,0.004,525,0
35.89,53.74,-0.009,-0.025,526,0
35.92,53.72,-0.02,0.029,527,0
35.88,53.59,-0.131,-0.038,528,0
35.87,53.62,0.028,-0.013,529,0
35.83,53.69,0.072,-0.036,530,0
35.83,53.68,-0.004,-0.003,531,0
35.81,53.58,-0.101,-0.013,532,0
35.77,53.56,-0.027,-0.043,533,0
35.83,53.44,-0.114,0.054,534,0
35.88,53.42,-0.02,0.054,535,0
35.85,53.35,-0.072,-0.03,536,0
35.89,53.16,-0.192,0.037,537,0
35.88,53.01,-0.145,-0.008,538,0
35.92,53.04,0.022,0.04,539,0
35.88,52.86,-0.171,-0.04,540,0
35.93,52.94,0.08,0.048,541,0
35.96,53.0,0.056,0.037,542,0
35.99,52.8,-0.201,0.024,543,0
35.99,52.63,-0.172,-0.0,544,0
35.96,52.43,-0.198,-0.024,545,0
35.94,52.39,-0.044,-0.025,546,0
35.92,52.34,-0.048,-0.019,547,0
35.95,52.28,-0.06,0.028,548,0
35.97,52.11,-0.163,0.025,549,0
35.99,51.92,-0.2,0.013,550,0
35.94,51.91,-0.006,-0.041,551,0
35.93,51.76,-0.154,-0.017,552,0
35.94,51.79,0.032,0.017,553,0
35.97,51.6,-0.189,0.02,554,0
35.96,51.4,-0.203,-0.006,555,0
36.0,51.27,-0.124,0.04,556,0
36.04,51.26,-0.007,0.041,557,0
36.08,51.07,-0.199,0.042,558,0
36.06,51.06,-0.01,-0.022,559,0
36.11,50.96,-0.091,0.053,560,0
36.1,50.79,-0.175,-0.013,561,0
36.11,50.84,0.055,0.008,562,0
36.11,50.69,-0.149,0.005,563,0
36.16,50.63,-0.068,0.048,564,0
36.14,50.43,-0.199,-0.02,565,0
36.13,50.38,-0.046,-0.012,566,0
36.1,50.3,-0.087,-0.029,567,0
36.09,50.19,-0.101,-0.01,568,0
36.07,50.18,-0.017,-0.021,569,0
36.07,50.27,0.088,0.005,570,0
36.09,50.3,0.039,0.018,571,0
36.13,50.36,0.059,0.044,572,0
36.09,50.4,0.039,-0.042,573,0
36.07,50.36,-0.039,-0.017,574,0
36.12,50.2,-0.16,0.045,575,0
36.08,50.2,-0.008,-0.036,576,0
36.13,50.11,-0.09,0.051,577,0
36.15,50.08,-0.021,0.018,578,0
36.13,49.95,-0.137,-0.021,579,0
36.18,49.79,-0.159,0.052,580,0
36.17,49.86,0.068,-0.012,581,0
36.15,49.81,-0.042,-0.024,582,0
36.16,49.65,-0.163,0.009,583,0
36.2,49.69,0.035,0.041,584,0
36.22,49.57,-0.112,0.025,585,0
36.19,49.52,-0.048,-0.032,586,0
36.24,49.62,0.094,0.053,587,0
36.29,49.46,-0.162,0.048,588,0
36.28,49.53,0.07,-0.013,589,0
36.33,49.49,-0.038,0.05,590,0
36.31,49.32,-0.17,-0.013,591,0
36.34,49.38,0.059,0.028,592,0
36.39,49.4,0.025,0.043,593,0
36.38,49.32,-0.081,-0.004,594,0
36.43,49.25,-0.072,0.048,595,0
36.48,49.31,0.063,0.048,596,0
36.51,49.19,-0.123,0.033,597,0
36.48,49.02,-0.173,-0.027,598,0
36.5,49.04,0.024,0.016,599,0
31.61,84.72,-0.086,0.013,0,0
31.61,84.67,-0.051,-0.005,1,0
31.63,84.66,-0.012,0.016,2,0
31.66,84.57,-0.082,0.03,3,0
31.61,84.53,-0.046,-0.042,4,0
31.56,84.39,-0.136,-0.052,5,0
31.51,84.43,0.036,-0.054,6,0
31.49,84.31,-0.113,-0.014,7,0
31.54,84.34,0.029,0.043,8,0
31.49,84.38,0.033,-0.049,9,0
31.53,84.46,0.084,0.043,10,0
31.53,84.53,0.066,-0.006,11,0
31.52,84.43,-0.096,-0.01,12,0
31.5,84.31,-0.12,-0.015,13,0
31.52,84.13,-0.181,0.018,14,0
31.49,84.05,-0.08,-0.024,15,0
31.51,84.04,-0.01,0.019,16,0
31.51,84.02,-0.016,-0.003,17,0
31.53,84.09,0.069,0.023,18,0
31.52,84.05,-0.038,-0.01,19,0
31.47,84.11,0.054,-0.051,20,0
31.47,84.21,0.105,-0.003,21,0
31.49,84.14,-0.075,0.018,22,0
31.48,84.11,-0.027,-0.004,23,0
31.43,84.11,-0.005,-0.05,24,0
31.42,84.0,-0.107,-0.016,25,0
31.45,83.9,-0.102,0.027,26,0
31.43,83.84,-0.055,-0.013,27,0
31.38,83.83,-0.01,-0.05,28,0
31.34,83.79,-0.039,-0.041,29,0
31.33,83.85,0.055,-0.01,30,0
31.29,83.87,0.023,-0.044,31,0
31.33,83.91,0.04,0.038,32,0
31.28,83.93,0.015,-0.042,33,0
31.27,83.86,-0.07,-0.01,34,0
31.28,83.72,-0.14,0.004,35,0
31.24,83.74,0.02,-0.035,36,0
31.21,83.68,-0.057,-0.03,37,0
31.25,83.69,0.014,0.035,38,0
31.26,83.74,0.045,0.016,39,0
31.22,83.58,-0.157,-0.044,40,0
31.2,83.52,-0.059,-0.019,41,0
31.18,83.49,-0.037,-0.017,42,0
31.18,83.53,0.043,-0.004,43,0
31.16,83.62,0.091,-0.017,44,0
31.18,83.54,-0.08,0.021,45,0
31.18,83.62,0.08,0.001,46,0
31.14,83.62,0.004,-0.04,47,0
31.11,83.69,0.067,-0.037,48,0
31.09,83.71,0.02,-0.013,49,0
31.11,83.61,-0.101,0.022,50,0
31.12,83.55,-0.06,0.007,51,0
31.08,83.39,-0.159,-0.042,52,0
31.09,83.26,-0.133,0.007,53,0
31.08,83.14,-0.118,-0.009,54,0
31.08,83.2,0.063,-0.001,55,0
31.11,83.01,-0.192,0.033,56,0
31.11,82.89,-0.122,0.004,57,0
31.1,82.84,-0.051,-0.014,58,0
31.1,82.67,-0.17,0.005,59,0
31.1,82.55,-0.12,-0.001,60,0
31.1,82.54,-0.008,0.0,61,0
31.05,82.59,0.054,-0.05,62,0
31.06,82.44,-0.149,0.01,63,0
31.09,82.26,-0.183,0.03,64,0
31.12,82.27,0.006,0.028,65,0
31.16,82.16,-0.104,0.037,66,0
31.14,81.98,-0.179,-0.014,67,0
31.16,81.84,-0.14,0.012,68,0
31.17,81.83,-0.011,0.014,69,0
31.19,81.82,-0.015,0.023,70,0
31.18,81.68,-0.141,-0.01,71,0
31.22,81.66,-0.02,0.038,72,0
31.2,81.49,-0.166,-0.025,73,0
31.18,81.41,-0.083,-0.017,74,0
31.17,81.23,-0.174,-0.013,75,0
31.14,81.2,-0.029,-0.026,76,0
31.15,81.05,-0.153,0.014,77,0
31.15,80.94,-0.112,-0.003,78,0
31.16,80.9,-0.036,0.014,79,0
31.12,80.89,-0.01,-0.044,80,0
31.13,80.92,0.025,0.008,81,0
31.12,81.02,0.102,-0.007,82,0
31.16,81.03,0.013,0.038,83,0
31.13,81.14,0.102,-0.027,84,0
31.11,81.12,-0.011,-0.024,85,0
31.15,81.09,-0.036,0.044,86,0
31.11,81.0,-0.088,-0.042,87,0
31.11,80.98,-0.025,-0.003,88,0
31.1,80.97,-0.004,-0.006,89,0
31.11,80.83,-0.14,0.006,90,0
31.15,80.85,0.019,0.043,91,0
31.1,80.66,-0.193,-0.053,92,0
31.05,80.65,-0.006,-0.044,93,0
31.08,80.71,0.061,0.025,94,0
31.06,80.82,0.106,-0.014,95,0
31.06,80.72,-0.094,0.001,96,0
31.01,80.72,-0.003,-0.054,97,0
30.98,80.59,-0.133,-0.027,98,0
30.96,80.63,0.043,-0.025,99,0
30.93,80.59,-0.042,-0.023,100,0
30.95,80.4,-0.192,0.013,101,0
30.97,80.3,-0.091,0.017,102,0
30.91,80.3,-0.009,-0.052,103,0
30.89,80.15,-0.141,-0.022,104,0
30.9,80.06,-0.092,0.012,105,0
30.93,80.14,0.081,0.024,106,0
30.92,80.14,-0.0,-0.007,107,0
30.95,80.14,-0.006,0.034,108,0
30.93,80.1,-0.033,-0.022,109,0
30.92,80.15,0.041,-0.014,110,0
30.95,80.17,0.029,0.028,111,0
30.96,80.07,-0.104,0.017,112,0
30.96,79.97,-0.099,-0.002,113,0
30.97,79.84,-0.131,0.013,114,0
31.01,79.89,0.046,0.033,115,0
31.05,79.8,-0.088,0.042,116,0
31.0,79.69,-0.11,-0.052,117,0
31.0,79.79,0.101,0.007,118,0
31.01,79.85,0.059,0.002,119,0
31.01,79.77,-0.077,0.004,120,0
31.03,79.84,0.066,0.02,121,0
31.01,79.85,0.018,-0.024,122,0
30.99,79.67,-0.184,-0.014,123,0
30.96,79.63,-0.045,-0.032,124,0
31.0,79.57,-0.058,0.04,125,0
30.98,79.44,-0.129,-0.025,126,0
31.0,79.28,-0.16,0.023,127,0
31.03,79.32,0.039,0.036,128,0
30.98,79.26,-0.061,-0.053,129,0
30.98,79.21,-0.049,-0.005,130,0
31.01,79.07,-0.137,0.037,131,0
31.01,79.1,0.026,-0.003,132,0
30.97,79.14,0.039,-0.041,133,0
31.0,79.2,0.068,0.027,134,0
31.01,79.29,0.088,0.012,135,0
31.03,79.14,-0.154,0.017,136,0
31.04,79.08,-0.056,0.016,137,0
30.99,79.04,-0.037,-0.055,138,0
31.0,79.13,0.086,0.013,139,0
30.95,79.11,-0.016,-0.047,140,0
30.9,79.06,-0.054,-0.051,141,0
30.91,79.02,-0.038,0.011,142,0
30.92,78.92,-0.1,0.002,143,0
30.95,78.82,-0.1,0.034,144,0
30.91,78.72,-0.098,-0.036,145,0
30.89,78.61,-0.111,-0.023,146,0
30.85,78.55,-0.062,-0.044,147,0
30.82,78.4,-0.149,-0.028,148,0
30.82,78.21,-0.189,0.007,149,0
30.79,78.17,-0.04,-0.035,150,0
30.77,78.09,-0.089,-0.024,151,0
30.78,77.93,-0.151,0.015,152,0
30.75,77.83,-0.109,-0.031,153,0
30.76,77.65,-0.172,0.006,154,0
30.75,77.56,-0.092,-0.011,155,0
30.74,77.41,-0.155,-0.008,156,0
30.69,77.41,0.009,-0.045,157,0
30.68,77.24,-0.178,-0.013,158,0
30.68,77.1,-0.14,0.004,159,0
30.71,77.08,-0.016,0.028,160,0
30.72,77.1,0.016,0.006,161,0
30.75,77.0,-0.1,0.026,162,0
30.76,77.02,0.02,0.012,163,0
30.8,76.98,-0.034,0.042,164,0
30.79,77.02,0.033,-0.009,165,0
30.82,76.86,-0.154,0.026,166,0
30.81,76.94,0.082,-0.009,167,0
30.82,76.89,-0.057,0.013,168,0
30.81,76.91,0.019,-0.009,169,0
30.78,76.78,-0.124,-0.033,170,0
30.79,76.85,0.064,0.006,171,0
30.77,76.93,0.08,-0.016,172,0
30.78,76.94,0.016,0.011,173,0
30.81,76.98,0.043,0.033,174,0
30.76,76.93,-0.058,-0.052,175,0
30.74,76.87,-0.051,-0.02,176,0
30.7,76.82,-0.055,-0.038,177,0
30.71,76.86,0.037,0.005,178,0
30.66,76.7,-0.156,-0.045,179,0
30.69,76.75,0.051,0.024,180,0
30.7,76.66,-0.096,0.01,181,0
30.69,76.7,0.044,-0.002,182,0
30.68,76.63,-0.074,-0.014,183,0
30.68,76.62,-0.008,-0.001,184,0
30.66,76.72,0.098,-0.017,185,0
30.69,76.63,-0.092,0.026,186,0
30.71,76.61,-0.017,0.023,187,0
30.74,76.55,-0.063,0.023,188,0
30.7,76.51,-0.03,-0.032,189,0
30.66,76.52,0.005,-0.048,190,0
30.66,76.61,0.085,0.002,191,0
30.66,76.56,-0.048,0.004,192,0
30.66,76.5,-0.055,0.0,193,0
30.62,76.55,0.053,-0.038,194,0
30.58,76.65,0.093,-0.048,195,0
30.6,76.49,-0.161,0.026,196,0
30.58,76.52,0.038,-0.017,197,0
30.59,76.48,-0.046,0.011,198,0
30.62,76.31,-0.167,0.026,199,0
30.66,76.38,0.072,0.035,200,0
30.6,76.38,-0.003,-0.055,201,0
30.56,76.23,-0.15,-0.04,202,0
30.54,76.2,-0.034,-0.016,203,0
30.51,76.18,-0.02,-0.036,204,0
30.48,76.19,0.011,-0.024,205,0
30.52,76.16,-0.023,0.036,206,0
30.56,76.06,-0.102,0.039,207,0
30.6,76.0,-0.063,0.043,208,0
30.56,75.91,-0.091,-0.046,209,0
30.6,75.72,-0.191,0.043,210,0
30.56,75.64,-0.073,-0.043,211,0
30.54,75.54,-0.106,-0.018,212,0
30.49,75.51,-0.029,-0.05,213,0
30.51,75.53,0.017,0.027,214,0
30.55,75.44,-0.086,0.031,215,0
30.51,75.51,0.066,-0.032,216,0
30.5,75.52,0.017,-0.016,217,0
30.48,75.42,-0.098,-0.017,218,0
30.48,75.34,-0.079,-0.001,219,0
30.47,75.35,0.005,-0.008,220,0
30.46,75.21,-0.137,-0.017,221,0
30.48,75.3,0.083,0.029,222,0
30.53,75.15,-0.148,0.044,223,0
30.49,75.16,0.007,-0.042,224,0
30.43,74.98,-0.172,-0.054,225,0
30.43,75.01,0.023,-0.007,226,0
30.47,74.94,-0.063,0.044,227,0
30.48,74.77,-0.168,0.009,228,0
30.47,74.71,-0.069,-0.01,229,0
30.47,74.75,0.043,0.005,230,0
30.44,74.68,-0.066,-0.037,231,0
30.44,74.64,-0.041,-0.0,232,0
30.42,74.58,-0.059,-0.02,233,0
30.42,74.44,-0.138,0.005,234,0
30.45,74.42,-0.02,0.029,235,0
30.45,74.3,-0.123,-0.005,236,0
30.44,74.23,-0.071,-0.001,237,0
30.49,74.15,-0.084,0.042,238,0
30.5,74.12,-0.023,0.015,239,0
30.5,73.96,-0.16,-0.007,240,0
30.45,73.98,0.013,-0.041,241,0
30.5,74.0,0.026,0.043,242,0
30.52,74.1,0.101,0.023,243,0
30.47,74.05,-0.054,-0.048,244,0
30.43,74.12,0.073,-0.047,245,0
30.44,74.07,-0.052,0.019,246,0
30.4,74.16,0.094,-0.048,247,0
30.42,74.16,-0.004,0.024,248,0
30.37,74.06,-0.1,-0.05,249,0
30.39,73.97,-0.091,0.022,250,0
30.39,73.92,-0.053,-0.004,251,0
30.41,73.86,-0.053,0.018,252,0
30.45,73.8,-0.068,0.041,253,0
30.42,73.84,0.046,-0.026,254,0
30.46,73.66,-0.183,0.037,255,0
30.48,73.69,0.031,0.017,256,0
30.43,73.66,-0.025,-0.049,257,0
30.39,73.61,-0.052,-0.038,258,0
30.43,73.43,-0.178,0.044,259,0
30.44,73.48,0.049,0.007,260,0
30.39,73.37,-0.108,-0.047,261,0
30.42,73.33,-0.042,0.03,262,0
30.38,73.22,-0.111,-0.042,263,0
30.41,73.11,-0.11,0.03,264,0
30.37,72.92,-0.19,-0.044,265,0
30.37,72.78,-0.141,0.004,266,0
30.36,72.63,-0.149,-0.011,267,0
30.33,72.68,0.048,-0.029,268,0
30.32,72.7,0.016,-0.007,269,0
30.35,72.74,0.046,0.031,270,0
30.31,72.65,-0.091,-0.047,271,0
30.35,72.5,-0.15,0.038,272,0
30.34,72.35,-0.148,-0.006,273,0
30.36,72.46,0.104,0.022,274,0
30.35,72.34,-0.122,-0.011,275,0
30.32,72.33,-0.003,-0.034,276,0
30.29,72.36,0.026,-0.021,277,0
30.31,72.36,-0.001,0.02,278,0
30.28,72.2,-0.159,-0.039,279,0
30.25,72.13,-0.074,-0.025,280,0
30.27,72.16,0.03,0.02,281,0
30.25,72.12,-0.034,-0.017,282,0
30.25,72.14,0.018,-0.008,283,0
30.28,71.99,-0.15,0.032,284,0
30.31,71.8,-0.19,0.037,285,0
30.33,71.74,-0.059,0.012,286,0
30.34,71.83,0.095,0.013,287,0
30.38,71.65,-0.182,0.036,288,0
30.42,71.65,-0.003,0.04,289,0
30.45,71.59,-0.064,0.036,290,0
30.43,71.65,0.064,-0.022,291,0
30.39,71.54,-0.114,-0.046,292,0
30.37,71.54,0.002,-0.016,293,0
30.39,71.58,0.038,0.02,294,0
30.39,71.6,0.026,0.004,295,0
30.37,71.47,-0.135,-0.022,296,0
30.33,71.48,0.013,-0.037,297,0
30.35,71.45,-0.03,0.012,298,0
30.29,71.51,0.056,-0.054,299,0
30.25,71.34,-0.165,-0.045,300,0
30.21,71.28,-0.06,-0.033,301,0
30.18,71.17,-0.109,-0.036,302,0
30.13,70.99,-0.187,-0.046,303,0
30.14,71.07,0.088,0.01,304,0
30.18,71.13,0.057,0.04,305,0
30.2,71.13,-0.002,0.015,306,0
30.23,70.97,-0.158,0.03,307,0
30.24,70.82,-0.155,0.01,308,0
30.24,70.89,0.076,0.001,309,0
30.27,70.99,0.096,0.034,310,0
30.24,71.0,0.015,-0.03,311,0
30.28,70.95,-0.054,0.038,312,0
30.32,70.95,-0.002,0.037,313,0
30.3,70.84,-0.111,-0.013,314,0
30.33,70.91,0.077,0.022,315,0
30.29,70.82,-0.097,-0.039,316,0
30.31,70.65,-0.172,0.022,317,0
30.29,70.57,-0.079,-0.022,318,0
30.33,70.39,-0.176,0.04,319,0
30.32,70.28,-0.114,-0.011,320,0
30.35,70.23,-0.046,0.038,321,0
30.32,70.22,-0.011,-0.038,322,0
30.28,70.17,-0.046,-0.041,323,0
30.24,70.21,0.037,-0.034,324,0
30.28,70.21,-0.001,0.036,325,0
30.23,70.23,0.021,-0.045,326,0
30.23,70.06,-0.172,0.002,327,0
30.22,69.94,-0.119,-0.011,328,0
30.18,70.01,0.075,-0.04,329,0
30.22,70.01,-0.002,0.038,330,0
30.19,70.02,0.006,-0.029,331,0
30.23,70.03,0.016,0.035,332,0
30.22,70.01,-0.021,-0.004,333,0
30.22,70.1,0.088,-0.006,334,0
30.25,70.04,-0.063,0.029,335,0
30.27,70.08,0.04,0.023,336,0
30.21,70.05,-0.032,-0.055,337,0
30.24,70.14,0.092,0.026,338,0
30.24,70.09,-0.049,0.001,339,0
30.22,70.18,0.087,-0.019,340,0
30.21,70.19,0.011,-0.015,341,0
30.25,70.18,-0.004,0.041,342,0
30.25,70.02,-0.167,-0.002,343,0
30.2,70.11,0.094,-0.047,344,0
30.22,70.05,-0.056,0.021,345,0
30.18,70.05,0.0,-0.038,346,0
30.17,69.87,-0.182,-0.017,347,0
30.18,69.74,-0.137,0.014,348,0
30.19,69.81,0.075,0.008,349,0
30.14,69.72,-0.086,-0.047,350,0
30.16,69.72,-0.004,0.018,351,0
30.12,69.57,-0.152,-0.036,352,0
30.13,69.59,0.022,0.004,353,0
30.08,69.54,-0.047,-0.049,354,0
30.05,69.51,-0.032,-0.025,355,0
30.08,69.48,-0.034,0.028,356,0
30.13,69.42,-0.059,0.044,357,0
30.08,69.24,-0.183,-0.05,358,0
30.02,69.28,0.042,-0.051,359,0
30.05,69.12,-0.158,0.025,360,0
30.04,69.13,0.006,-0.01,361,0
30.07,69.14,0.01,0.032,362,0
30.08,68.99,-0.149,0.003,363,0
30.02,69.07,0.084,-0.052,364,0
30.03,68.92,-0.151,0.01,365,0
30.07,68.87,-0.052,0.036,366,0
30.08,68.69,-0.18,0.015,367,0
30.05,68.53,-0.155,-0.038,368,0
30.02,68.35,-0.179,-0.025,369,0
30.01,68.4,0.044,-0.01,370,0
30.02,68.26,-0.143,0.004,371,0
29.97,68.31,0.051,-0.045,372,0
30.0,68.26,-0.045,0.025,373,0
30.02,68.13,-0.128,0.025,374,0
30.05,68.07,-0.066,0.026,375,0
30.06,68.17,0.101,0.012,376,0
30.1,68.07,-0.097,0.042,377,0
30.06,68.05,-0.021,-0.042,378,0
30.08,68.11,0.057,0.024,379,0
30.09,68.14,0.035,0.004,380,0
30.04,68.05,-0.093,-0.043,381,0
30.03,67.9,-0.151,-0.014,382,0
30.03,67.91,0.015,-0.0,383,0
30.07,67.85,-0.062,0.037,384,0
30.02,67.67,-0.182,-0.045,385,0
30.03,67.73,0.06,0.006,386,0
29.97,67.77,0.039,-0.054,387,0
29.92,67.72,-0.048,-0.055,388,0
29.87,67.58,-0.14,-0.046,389,0
29.91,67.58,0.002,0.033,390,0
29.93,67.52,-0.069,0.025,391,0
29.95,67.55,0.038,0.014,392,0
29.95,67.42,-0.132,0.009,393,0
29.94,67.38,-0.037,-0.014,394,0
29.95,67.47,0.088,0.006,395,0
29.91,67.29,-0.183,-0.037,396,0
29.95,67.25,-0.044,0.04,397,0
29.97,67.24,-0.006,0.023,398,0
29.92,67.15,-0.089,-0.055,399,0
29.87,67.03,-0.123,-0.044,400,0
29.83,66.99,-0.035,-0.046,401,0
29.85,66.91,-0.085,0.021,402,0
29.81,66.87,-0.032,-0.033,403,0
29.83,66.91,0.037,0.011,404,0
29.79,66.8,-0.111,-0.036,405,0
29.8,66.85,0.045,0.013,406,0
29.79,66.94,0.097,-0.008,407,0
29.81,66.8,-0.141,0.012,408,0
29.82,66.62,-0.181,0.009,409,0
29.8,66.51,-0.108,-0.012,410,0
29.83,66.42,-0.094,0.025,411,0
29.78,66.45,0.034,-0.051,412,0
29.81,66.48,0.028,0.037,413,0
29.84,66.34,-0.141,0.023,414,0
29.79,66.29,-0.048,-0.044,415,0
29.81,66.37,0.075,0.017,416,0
29.79,66.35,-0.016,-0.023,417,0
29.8,66.22,-0.134,0.012,418,0
29.82,66.12,-0.096,0.023,419,0
29.78,66.02,-0.096,-0.046,420,0
29.81,66.05,0.027,0.032,421,0
29.78,65.97,-0.081,-0.033,422,0
29.77,65.92,-0.053,-0.007,423,0
29.73,65.99,0.073,-0.041,424,0
29.72,66.08,0.085,-0.01,425,0
29.68,66.0,-0.078,-0.042,426,0
29.68,66.02,0.022,0.008,427,0
29.65,66.12,0.099,-0.035,428,0
29.66,65.96,-0.156,0.014,429,0
29.62,65.79,-0.176,-0.042,430,0
29.61,65.85,0.062,-0.009,431,0
29.59,65.71,-0.142,-0.021,432,0
29.6,65.78,0.072,0.005,433,0
29.6,65.82,0.043,0.008,434,0
29.57,65.81,-0.01,-0.038,435,0
29.6,65.91,0.097,0.03,436,0
29.63,65.74,-0.168,0.03,437,0
29.67,65.69,-0.047,0.044,438,0
29.7,65.68,-0.016,0.028,439,0
29.72,65.57,-0.11,0.018,440,0
29.69,65.59,0.027,-0.031,441,0
29.69,65.5,-0.096,0.003,442,0
29.69,65.57,0.074,0.004,443,0
29.69,65.42,-0.149,0.002,444,0
29.74,65.23,-0.192,0.043,445,0
